Year_Month,Year,Month,Site,Type,Easting,Northing,Longitude,Latitude,NO2_NA_no,NO2,PM10_NA_no,PM10,PM25_NA_no,PM25,NO2_modelled,PM10_modelled,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,Temp_Trend,logNO2,logPM10,logPM25,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10
2019-02,2019,2,Perth Muirton,Rest,310659.25,725658.62,-3.44964003359994,56.4146700285374,28,,0,12.825,0,8.77857142857143,8.689597,8.869079,5.46649,82.3006102888193,1012.54300937804,27.9499472730447,2.89132372677428,81.5725815224459,5.52082148457648,0.64085492,Rural Areas,38,,2.55139639105683,2.17231368695673,train3,test,train7,train4,test,test,train8,train1,train2,train3
2019-02,2019,2,Renfrew Cockels Loan,Roadside,250464,665933,-4.39097922814608,55.8633106873394,0,39.1285714285714,0,28.9892857142857,28,,15.72902,10.44558,6.354096,83.3656428358785,1013.10625872273,63.0582346198695,3.90406868427967,72.8361071235104,6.60804806287347,0.58902816,Large Urban Areas,38,3.66685292721372,3.36692630359193,,,,,,,,,,,
2019-02,2019,2,Renfrew Inchinnan Road,Roadside,250567,667558.1,-4.39023147426552,55.8779312328022,0,35.1607142857143,28,,28,,14.26852,9.53751,5.99272,83.3358422238728,1013.07816932126,65.1304602490222,3.76342078601627,72.0960298506727,6.67344674878605,0.62627628,Large Urban Areas,38,3.55992938790398,,,,,,,,,,,,
2019-02,2019,2,Renfrew Johnston,Roadside,242983.8,663178.1,-4.50878352129594,55.8362030790151,28,,0,21.1964285714286,0,13.2892857142857,10.31491,8.545369,5.362382,85.5468826278608,1012.99410177885,91.8480351372265,3.34419095669413,76.9685907008726,6.40513771064532,0.53495984,Rural Areas,38,,3.05383270387452,2.58695812517737,test,train5,train2,train2,train8,train8,train10,train8,test,train1
2019-02,2019,2,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,-4.63368099601271,55.4701620322627,0,13.3428571428571,28,,3,11.468,8.575488,7.325171,4.773004,79.8867682768989,1013.12256101372,55.6453581632338,5.72594197282223,87.8870062171291,7.25071266441059,0.45002552,Rural Areas,38,2.59098119617948,,2.43956054802112,train10,train2,train6,train5,test,train9,train10,train4,train10,train9
2019-02,2019,2,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,-4.63167292855671,55.4645310370777,28,,28,,0,10.1642857142857,8.575488,7.325171,4.773004,79.8867682768989,1013.12256101372,55.6453581632338,5.72594197282223,87.8870062171291,7.25071266441059,0.45002552,Rural Areas,38,,,2.31888017548055,test,train7,train10,train6,test,test,train3,train4,train4,test
2019-02,2019,2,South Lanarkshire Blantyre,Roadside,268916,657605,-4.09235526004953,55.7939073165979,0,37.4321428571429,0,17.1571428571429,0,10.3678571428571,12.03322,9.865226,6.395368,83.2593733232805,1013.20516919788,54.9546633562123,3.38936195272506,82.6018763759895,6.2808728788424,0.56768724,Other Urban Areas,38,3.62252977000093,2.84241458003062,2.33871036085538,train4,train2,test,train10,train8,train2,train5,train4,train4,test
2019-02,2019,2,South Lanarkshire Cambuslang,Kerbside,264319,660519,-4.16707314550045,55.8188016306952,0,49.0392857142857,0,21.4214285714286,0,12.45,12.39129,9.556838,6.131297,83.0154484396725,1013.21099530592,56.7069773461744,3.26226554768053,80.8190342877096,6.69651219396822,0.4236716,Large Urban Areas,38,3.8926217261525,3.0643917561397,2.52172062291072,train6,train9,train8,test,train2,train4,train9,test,train6,test
2019-02,2019,2,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,-4.16361098272628,55.7752780023294,28,,0,15.7678571428571,0,9.22142857142857,12.06105,9.492182,6.103041,83.2913081837516,1013.23032138455,61.4457968251808,4.4237430702144,80.5852813195564,5.90635834267647,0.65328232,Rural Areas,38,,2.75797350986881,2.22152996823734,train10,train5,test,train1,train7,test,train5,train9,train6,train5
2019-02,2019,2,South Lanarkshire Hamilton,Roadside,272298,655289,-4.03736526314747,55.7740170863439,0,35.7357142857143,0,17.9428571428571,0,10.8821428571429,15.04151,10.27398,6.403804,83.3199760307602,1013.19006596532,56.6666737830299,2.99596130728145,84.4638966662398,6.27046102568213,0.51269108,Other Urban Areas,38,3.5761505888789,2.88719210497879,2.38712317581646,train1,train8,test,train8,train1,train4,train8,train5,train3,test
2019-02,2019,2,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,-3.77565799613968,55.6739359871332,0,20.3428571428571,0,16.1178571428571,0,10.4178571428571,6.516979,8.64215,5.456611,85.3050442625076,1013.25677887604,41.2694292058822,6.74055141799457,85.5259683787459,5.3391420520646,0.65106828,Rural Areas,38,3.01272984992256,2.77992779665775,2.34352136669847,train4,train7,train10,test,train1,train10,train7,train10,train7,train10
2019-02,2019,2,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,-4.05836248887111,55.7988130994941,0,26.0142857142857,0,16.1035714285714,0,10.2214285714286,19.86,11.86204,7.364262,82.6949129373776,1013.18104678742,52.7805960600789,2.99300147467651,82.9640175366701,6.52024600230269,0.5659152,Rural Areas,38,3.25864583767825,2.77904107525183,2.32448635694715,train5,train4,train5,train9,train7,train8,train7,train6,train3,train10
2019-02,2019,2,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,-4.21878603436755,55.8284079801745,0,44.05,0,23.4678571428571,0,13.1535714285714,15.88544,10.70888,6.629598,82.5614980992198,1013.21213969294,57.0976309105533,3.44956728450568,78.5198403562353,6.81634227015511,0.42936832,Rural Areas,38,3.78532535238219,3.15563170372862,2.57669331327582,train3,test,train6,train8,test,train9,train1,train5,train10,train4
2019-02,2019,2,South Lanarkshire Uddingston,Roadside,269657,660305.7,-4.08183950268003,55.8183574730731,0,29.5857142857143,0,16.5964285714286,0,10.4571428571429,14.53034,9.8557,6.277053,83.0022395323195,1013.18222101464,51.6253123810121,3.33629737320123,82.4841957388751,6.47446995499299,0.59759872,Other Urban Areas,38,3.38729161934623,2.80918752591573,2.34728527191195,test,train5,train9,test,train6,test,train10,train6,train1,train9
2019-02,2019,2,Stirling Craig's Roundabout,Roadside,279955,693012,-3.93217876114195,56.1147199507107,0,30.6892857142857,0,19.1428571428571,28,,10.26608,8.723748,5.472254,83.2351790547816,1012.69711917138,61.4812907068144,4.04570092016201,77.3978545064707,6.79229190096869,0.5700866,Other Urban Areas,38,3.42391359414397,2.9519296508956,,train4,train7,train2,train9,train7,train6,train3,train3,train2,test
2019-02,2019,2,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,-4.40623102403237,55.9179599715705,28,,0,19.6964285714286,0,12.9392857142857,12.03747,8.973423,5.670163,85.1548884268176,1012.97568204057,71.795506699545,4.47721247470103,75.4921398830827,6.16619957879007,0.6269044,Rural Areas,38,,2.98043732851835,2.56026808772583,train7,train8,train1,train7,train4,train3,train7,train10,train7,train2
2019-02,2019,2,West Dunbartonshire Glasgow Road,Roadside,240234.67,675198.79,-4.5597299982195,55.9431969554488,0,21.7964285714286,28,,28,,8.511454,8.191476,5.165214,85.8725414241765,1012.77407595474,86.7266654473526,3.66082425142517,77.6624769999732,6.53094344625759,0.52371492,Rural Areas,38,3.08174612937525,,,,,,,,,,,,
2019-02,2019,2,West Lothian Broxburn,Roadside,308314.04,672230.25,-3.46919005574643,55.9343570054244,0,28.3392857142857,0,21.7785714285714,0,12.7714285714286,13.30812,10.78006,6.407337,81.854442112789,1012.8928685994,26.9419568248851,4.4575742049516,112.131272273777,6.02205558670493,0.5590256,Rural Areas,38,3.34424902979126,3.08092652437895,2.54721053312416,train8,train6,train4,train9,train10,test,train10,train4,train5,train1
2019-02,2019,2,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,-3.59730983893329,55.9767096729442,0,46.0392857142857,0,17.6107142857143,0,11.0285714285714,12.07165,9.762604,6.021127,82.9745153224141,1012.83758953639,41.7144197901727,5.15667490749284,105.472030265311,6.32284773745772,0.60759896,Other Urban Areas,38,3.82949506927386,2.86850748305488,2.40048930797542,test,train2,train7,test,train9,test,train6,train2,train4,train6
2019-02,2019,2,West Lothian Newton,Roadside,309258,677728.99,-3.45593904003916,55.9839250374209,0,22.8607142857143,1,20.8296296296296,28,,9.944407,11.35952,6.254889,82.3579396673873,1012.8537997013,26.6643926905987,5.53688809950462,111.427038274162,5.93036330776525,0.57830976,Rural Areas,38,3.12941990397275,3.03637647449213,,test,train3,test,train5,train3,train10,test,train10,train7,test
2019-03,2019,3,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,-2.12544698515107,57.128566961,31,,1,9.48333333333333,31,,13.2108,9.333663,5.476601,73.693488619179,1006.75965900429,62.5704128329181,6.31869925852251,163.852268841167,6.85439675657279,0.46796664,Large Urban Areas,39,,2.24953587190423,,,,,,,,,,,
2019-03,2019,3,Aberdeen Errol Place,Rest,394395.8,807391.98,-2.09427804429283,57.1573600199219,0,14.3451612903226,1,10.53,0,5.37741935483871,18.33963,9.136665,5.366886,73.6380618262219,1006.7187406573,60.7592415868945,6.37913963173411,167.592228871059,7.07393176581468,0.3221027,Large Urban Areas,39,2.6634126930315,2.35422832614588,1.6822085852716,train5,train1,train9,train1,train9,train6,train7,test,test,train4
2019-03,2019,3,Aberdeen King Street,Roadside,394333,808770,-2.09534811714625,57.1697379497512,8,19.1739130434783,14,10.7058823529412,14,5.42352941176471,14.59353,8.922437,5.215251,73.8581163474534,1006.70575217171,58.4847938487733,6.2524610275714,168.149014433988,7.11422086598276,0.5174344,Large Urban Areas,39,2.9535506595177,2.37079334302058,1.69074678650633,train2,train10,test,train9,train5,train2,train10,train10,train6,test
2019-03,2019,3,Aberdeen Market Street 2,Roadside,394551.62,805673.18,-2.09166391868129,57.1419219641957,1,30.99,1,11.83,1,5.07,29.40631,9.882122,5.959662,73.9057006656166,1006.74302217312,61.0261522078484,6.35663829340352,168.162428049044,7.07921550262976,0.19023124,Large Urban Areas,39,3.43366457179966,2.4706386779903,1.62334081760309,test,train4,train6,train10,train2,train5,train8,train3,train5,train8
2019-03,2019,3,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,-2.10647200308387,57.1445550221426,0,38.2193548387097,1,10.2566666666667,1,5.41666666666667,19.35739,9.452379,5.581713,73.6630414306763,1006.74616848101,62.7743740852316,6.2830786608015,166.068059241471,6.98055001733426,0.22644664,Large Urban Areas,39,3.64334205846844,2.32792790066584,1.68948062010764,train4,test,train7,train10,train1,train2,train2,test,train10,train9
2019-03,2019,3,Aberdeen Wellington Road,Roadside,394410.99,804813.2,-2.09396804748834,57.1341950313274,0,29.3677419354839,0,13.6354838709677,0,5.43870967741936,16.72109,9.25526,5.577647,74.1517777662179,1006.7536056196,63.113743598432,6.7084610051813,167.474466737671,6.90574649573675,0.30310058,Large Urban Areas,39,3.37989685888692,2.6126755030876,1.69354184108261,train1,test,train5,train4,test,train6,train5,train1,train9,train2
2019-03,2019,3,Alloa A907,Roadside,288689,693068,-3.79182015659693,56.1173397892599,0,19.7612903225806,0,10.5870967741936,0,5.40967741935484,10.21737,9.683798,6.062429,80.2581566547081,1008.96089441803,94.0252499479951,5.75943428967815,118.142923101701,6.81656017711698,0.41604884,Other Urban Areas,39,2.98372498991353,2.35963597417084,1.68818946434402,train2,train3,test,train2,test,test,train6,train6,train3,train10
2019-03,2019,3,Angus Forfar Glamis Road,Roadside,345249,750386,-2.89432762476283,56.6420760460412,31,,1,12.63,31,,8.927539,9.49902,5.465219,78.0986697854285,1007.69246902954,65.7878642627655,5.2088582362999,142.904338903019,6.09460186776535,0.46390552,Rural Areas,39,,2.5360749363624,,,,,,,,,,,
2019-03,2019,3,Auchencorth Moss,Rest,322165.87,656128.11,-3.24290002154307,55.7921599947446,31,,0,5.66129032258065,0,3.57741935483871,4.098492,8.120898,5.292776,81.3941079790021,1009.33672183579,97.5673042675658,5.73172204165719,110.550031971748,5.50824080236878,0.46524616,Rural Areas,39,,1.73365183842077,1.27464168987118,train5,train9,train2,train9,test,train1,train2,train9,train5,train3
2019-03,2019,3,Bush Estate,Rest,324629.04,663890.62,-3.2057820654349,55.8622809954292,15,2.84375,31,,31,,6.387587,8.283366,5.343484,80.2194191756386,1009.18613450947,109.298290503557,5.74943473742221,116.582636688128,6.11209875158426,0.64525544,Rural Areas,39,1.04512360371712,,,,,,,,,,,,
2019-03,2019,3,Dumfries,Roadside,297019.53,576254.03,-3.61423305678649,55.0700330046572,0,27.1548387096774,31,,31,,8.646237,8.01865,5.129128,83.7593288765425,1010.99076381753,166.258827041578,4.43746661295587,85.8771703177335,7.04291350945039,0.65749588,Rural Areas,39,3.30155525185132,,,,,,,,,,,,
2019-03,2019,3,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,-2.94342292757206,56.4673320063579,0,19.4774193548387,0,12.1225806451613,31,,13.82509,8.735193,5.167603,76.8197271296309,1008.02532125459,69.4928501076654,5.36247727424943,143.956276721721,7.38156586074001,0.39540444,Rural Areas,39,2.96925581278759,2.49506988249422,,test,train9,train1,train2,train2,train7,train8,train2,train7,train10
2019-03,2019,3,Dundee Lochee Road,Kerbside,338859.24,730774.79,-2.99386703149054,56.4651259986957,0,45.1,0,14.5193548387097,0,5.54193548387097,9.985134,8.971169,5.363326,76.9937836582768,1008.03875556354,64.3797369066713,5.84814993439166,139.973373693067,6.80899293244785,0.45361008,Rural Areas,39,3.80888224650863,2.67548257581374,1.71234380506501,train6,train4,train4,train9,train6,test,train4,train9,train6,train5
2019-03,2019,3,Dundee Mains Loan,Rest,340970.55,731892.31,-2.95986102093486,56.4754339666039,4,8.74074074074074,0,8.4,0,4.54516129032258,13.61283,9.257819,5.487092,76.8062510714923,1008.0166544683,72.3476164908116,5.9539180133447,141.367519007734,6.93388470614025,0.44306828,Rural Areas,39,2.16799493902128,2.12823170584927,1.51406321441949,train10,train2,train3,train10,test,train8,train5,train8,train8,train10
2019-03,2019,3,Dundee Meadowside,Roadside,340243.04,730658.37,-2.97138605000979,56.4642579947678,2,33.4,2,18.0655172413793,21,7.18,17.08874,9.549388,5.58194,76.8283765092995,1008.02942003346,70.6700661915575,5.35961786321517,142.695931228482,7.30495143747961,0.42464072,Rural Areas,39,3.50855589998265,2.8940049964277,1.97129938306013,train5,test,test,train5,test,test,train6,train1,test,train7
2019-03,2019,3,Dundee Seagate,Kerbside,340486.33,730446.2,-2.96738991050851,56.4623829636092,1,44.52,1,15.4366666666667,20,7.31818181818182,17.08874,9.549388,5.58194,76.8283765092995,1008.02942003346,70.6700661915575,5.35961786321517,142.695931228482,7.30495143747961,0.23621486,Rural Areas,39,3.79593852640734,2.73674563182455,1.99036191162615,test,test,train4,test,train3,train6,train3,train3,train4,train8
2019-03,2019,3,Dundee Union Street,Roadside,340234.85,730091.73,-2.97138896543539,56.4591669921688,31,,31,,31,,17.08874,9.549388,5.58194,76.8283765092995,1008.02942003346,70.6700661915575,5.35961786321517,142.695931228482,7.30495143747961,0.42048604,Rural Areas,39,,,,,,,,,,,,,
2019-03,2019,3,Dundee Whitehall Street,Roadside,340277.72,730154.91,-2.97070792197224,56.4597399618023,0,29.7290322580645,1,11.56,19,5.68333333333333,17.08874,9.549388,5.58194,76.8283765092995,1008.02942003346,70.6700661915575,5.35961786321517,142.695931228482,7.30495143747961,0.23621486,Rural Areas,39,3.39212408545648,2.44755086324423,1.73753791506142,train8,train4,train10,train2,train10,train8,train9,test,train2,train3
2019-03,2019,3,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,-4.49799176847724,55.6074652883796,0,20.8806451612903,0,11.9225806451613,0,6.33225806451613,10.71622,8.581432,5.544132,81.1141030914484,1010.08883538391,106.859330872846,4.61978800997312,83.5269212206639,7.47452160549368,0.44478884,Other Urban Areas,39,3.03882266106632,2.47843413528238,1.84565689679727,test,train7,train1,train7,train5,test,train6,test,test,train7
2019-03,2019,3,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,-4.33350501449626,55.9195960151663,0,28.5903225806452,0,10.9645161290323,0,5.84193548387097,11.38335,8.950473,5.738267,82.7299679276451,1009.50207225705,135.31174091301,5.27668582119753,96.2521942236654,6.55988728513295,0.5351318,Rural Areas,39,3.35306828925921,2.39466425221692,1.76506216040422,test,test,test,train8,train9,train10,test,train2,train7,train4
2019-03,2019,3,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,-4.22500004554194,55.9041669832236,0,24.2967741935484,0,11.8870967741935,0,6.53870967741936,12.66326,9.471894,6.049482,82.433482514181,1009.54745997276,123.021741116393,5.27929648686623,95.0018165979221,6.60399863161163,0.48439156,Rural Areas,39,3.19034359229785,2.47545350714425,1.87773984897281,train1,train6,train6,test,train2,train8,train9,test,train1,test
2019-03,2019,3,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,-4.15175892828818,55.9359209886353,0,26.4096774193548,11,13.49,11,7.11,12.12645,9.389145,5.894491,82.7775363526718,1009.48105105932,122.392415943678,5.12405928116926,98.4674062608059,6.46360649605628,0.48675448,Rural Areas,39,3.27373051189726,2.60194867021966,1.96150224381515,train8,train10,train3,train6,train7,test,train5,test,train8,train2
2019-03,2019,3,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,-4.31775300828373,55.9382530136737,0,19.0870967741935,1,14.17,31,,10.14643,8.557262,5.513731,83.3311466539596,1009.47140922854,147.68304778296,4.82629844081629,98.8023904436992,6.53366585015289,0.56202416,Rural Areas,39,2.9490125451975,2.65112705370259,,train4,train1,train1,train1,train1,train5,train2,test,test,train8
2019-03,2019,3,East Lothian Musselburgh N High St,Roadside,333941,672836,-3.05922279851912,55.9440075977609,0,15.858064516129,3,9.38571428571429,31,,12.032,10.57664,6.412598,80.3075843453594,1009.02938267227,85.5844028382168,6.22133875202806,131.34429516455,7.32584112079934,0.55742028,Large Urban Areas,39,2.76367817320673,2.23918877643525,,,,,,,,,,,
2019-03,2019,3,Edinburgh Currie,Rest,317575.4,667874.3,-3.3196603528262,55.8969086499682,0,8.65161290322581,0,8.00322580645161,31,,8.499598,9.82523,5.947036,79.9983541600995,1009.1231185865,96.8363964133246,5.89346962744576,113.712170023477,6.58714740621743,0.60682204,Large Urban Areas,39,2.15774576636243,2.07984468621261,,train9,train6,train2,train3,train3,train7,train9,train4,train1,train5
2019-03,2019,3,Edinburgh Glasgow Road,Roadside,313101,672651,-3.39272713628103,55.9390260963588,0,22.0935483870968,0,15.9161290322581,31,,17.66789,11.14574,6.552257,79.4568948491857,1009.05589807885,79.6934488411833,5.31774140731808,118.30658454243,6.89855691247534,0.51967924,Rural Areas,39,3.09528563771871,2.76733299961011,,train8,train6,test,train4,train8,train7,test,train2,test,train1
2019-03,2019,3,Edinburgh Gorgie Road,Roadside,323121,672314,-3.23226701627515,55.9377076908382,0,24.7548387096774,31,,31,,17.68509,11.72721,6.829136,77.6924848250052,1009.04038852443,76.7581455155618,6.50838543548395,119.401732646323,7.4042593306834,0.3556076,Large Urban Areas,39,3.20902097332771,,,,,,,,,,,,
2019-03,2019,3,Edinburgh Nicolson Street,Roadside,326150,673046,-3.18399083215526,55.9447585532934,0,60.7322580645161,31,,31,,19.11042,10.53164,6.424048,78.1335065368513,1009.02300380555,75.0917200714391,6.9606509495186,123.018641735524,7.33154456578348,0.4588534,Large Urban Areas,39,4.10647499124552,,,train9,train10,train8,train5,train1,train7,train1,train5,train3,train7
2019-03,2019,3,Edinburgh Queen Street,Roadside,324825.48,674079.54,-3.20548102803255,55.9538370000882,31,,31,,31,,18.29007,10.66913,6.582931,78.1337961678148,1009.0105557261,78.0270806937534,6.85849753165728,123.074039501948,7.36561470542362,0.33439902,Rural Areas,39,,,,,,,,,,,,,
2019-03,2019,3,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,-3.30324992800983,55.9604969743127,0,33.1387096774194,31,,31,,14.07539,10.8483,6.618829,78.560930212303,1009.01708169691,75.9727801521114,6.40194055702308,119.676586825331,7.03024131464799,0.60520876,Rural Areas,39,3.50070207573707,,,train6,train9,train6,train5,test,test,train1,train4,train9,train9
2019-03,2019,3,Edinburgh Salamander St,Roadside,327613.24,676342.55,-3.16145503502819,55.9745939871526,0,24.8806451612903,0,18.8838709677419,31,,15.71465,11.47881,6.584041,79.3869223223366,1008.97789021806,69.5292312828118,7.4548367060541,130.121796618401,7.38885458864961,0.35823212,Rural Areas,39,3.21409019845481,2.93830816977264,,train7,test,train8,train10,train6,train7,test,test,train5,train1
2019-03,2019,3,Edinburgh St John's Road,Kerbside,320079.88,672902.79,-3.28111091943427,55.9425000011324,0,41.2838709677419,0,14.0387096774194,0,5.87096774193548,14.57372,10.51349,6.519063,78.0858288511268,1009.04253563438,71.8909254650636,6.05890349691431,118.424935147811,7.2151096738115,0.4614184,Rural Areas,39,3.72047189022021,2.64181849105659,1.77001948259165,train2,train8,train3,test,train2,train1,train4,train6,test,train5
2019-03,2019,3,Edinburgh St Leonards,Rest,326264.3,673136.49,-3.18218598042803,55.9455889818648,0,19.1870967741936,0,10.058064516129,2,5.37241379310345,19.11042,10.53164,6.424048,78.1335065368513,1009.02300380555,75.0917200714391,6.9606509495186,123.018641735524,7.33154456578348,0.4588534,Rural Areas,39,2.95423801010085,2.30837475213853,1.68127730345017,train10,train5,train1,train6,test,train1,train4,train7,train3,train2
2019-03,2019,3,Edinburgh Tower Street,Roadside,327459.8,676530.8,-3.16396387872019,55.9762618204437,31,,0,9.36129032258065,0,4.7258064516129,15.71465,11.47881,6.584041,79.3869223223366,1008.97789021806,69.5292312828118,7.4548367060541,130.121796618401,7.38885458864961,0.35823212,Rural Areas,39,,2.23658313596494,1.55303822397198,train4,train5,train5,train3,train4,test,train6,train3,train10,train3
2019-03,2019,3,Eskdalemuir,Rest,323550.97,603021.74,-3.20611097134805,55.3153099678601,4,1.2,31,,31,,2.174914,6.824556,4.529574,86.8095136171431,1010.81426902064,264.856852859448,5.14860591221529,63.8713206365866,5.36825775176706,0.61747728,Rural Areas,39,0.182321556793955,,,,,,,,,,,,
2019-03,2019,3,Falkirk Banknock,Roadside,277247,679027,-3.96928907249427,55.9884560588159,31,,0,10.8322580645161,0,5.76129032258065,7.587808,8.71279,5.436098,81.8645571171876,1009.28210024079,153.926975699411,5.3918539782148,114.945087855567,6.2382094825031,0.653658,Rural Areas,39,,2.38252854015829,1.75116146395725,train10,train6,train5,test,train1,train8,train1,train6,test,train6
2019-03,2019,3,Falkirk Graham's Road,Roadside,288822,680241,-3.78435258601477,56.0021815656766,31,,31,,31,,12.6401,9.6037,5.958103,80.4540898929815,1009.15797429051,116.506758043856,5.41410593118126,118.083691665177,6.95457656617012,0.4457524,Rural Areas,39,,,,,,,,,,,,,
2019-03,2019,3,Falkirk Grangemouth MC,Rest,292818.05,682006.92,-3.72101303054837,56.0189509529239,0,14.2516129032258,1,12.6733333333333,31,,11.14842,9.925488,5.988569,79.8451332512753,1009.07902040576,111.697309753828,5.67949037639049,118.510886959191,7.36870089385722,0.34875932,Rural Areas,39,2.65687008650087,2.53950004839217,,test,train3,train1,test,test,train3,test,train3,train3,train2
2019-03,2019,3,Falkirk Grangemouth Zetland Park,Industrial,292969,681106,-3.71823332371666,56.0108938979213,31,,31,,31,,12.5873,9.970162,6.117563,79.8097804056162,1009.09498087066,113.104193205581,5.69093767914873,117.751117050959,7.3550833702868,0.40897492,Rural Areas,39,,,,,,,,,,,,,
2019-03,2019,3,Falkirk Haggs,Roadside,278977,679271,-3.94168536320829,55.9910867667485,0,22.9838709677419,0,13.5935483870968,31,,11.46537,10.30807,6.194488,81.7566148862353,1009.27338511407,154.767855750425,5.24405763986002,115.923280232495,6.3637706023666,0.63811848,Other Urban Areas,39,3.13479270765766,2.60959529688494,,train3,test,train7,train6,train1,train1,train4,train9,train6,train4
2019-03,2019,3,Falkirk Hope St,Roadside,288688.39,680219.33,-3.78648491012817,56.0019559499129,3,16.9928571428571,3,11.8392857142857,31,,12.6401,9.6037,5.958103,80.4540898929815,1009.15797429051,116.506758043856,5.41410593118126,118.083691665177,6.95457656617012,0.4457524,Rural Areas,39,2.83279308769365,2.47142329945071,,,,,,,,,,,
2019-03,2019,3,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,-3.7890215283062,56.0135723366774,0,19.1774193548387,0,13.1903225806452,31,,11.76105,9.599598,5.966398,80.4542167008887,1009.14234104574,116.54809119412,5.40360572075485,119.148048049382,6.95355753464407,0.45834732,Other Urban Areas,39,2.95373351164569,2.57948342288545,,,,,,,,,,,
2019-03,2019,3,Falkirk West Bridge Street,Roadside,288457,680064,-3.79012875089431,56.00050724594,1,32.2233333333333,1,11.0366666666667,1,5.28666666666667,12.6401,9.6037,5.958103,80.4540898929815,1009.15797429051,116.506758043856,5.41410593118126,118.083691665177,6.95457656617012,0.4457524,Other Urban Areas,39,3.4726908278084,2.40122306289105,1.66518792753859,train7,train9,test,test,train3,train3,test,train1,train8,train6
2019-03,2019,3,Fife Cupar,Roadside,337369.34,714578.52,-3.01416702916404,56.3194440064995,0,20.9032258064516,3,15.55,3,6.80357142857143,7.528345,9.697925,5.656232,78.497588393362,1008.28617507913,79.2591115822293,4.84501508670597,141.522723579766,6.76085483321744,0.53372284,Rural Areas,39,3.03990349186713,2.74406063862524,1.91744768439155,train2,train7,train9,train8,train5,train9,train5,train2,train7,train6
2019-03,2019,3,Fife Dunfermline,Roadside,309924.49,687724.72,-3.44862005238705,56.0738300296005,0,22.0129032258065,0,11.3258064516129,0,5.86774193548387,12.16535,10.22101,6.119578,79.4958639258613,1008.88783413245,115.165820062431,7.31300018593851,118.387667449768,6.46535173680364,0.56133372,Rural Areas,39,3.09162879169232,2.42708387868924,1.76946988103893,train7,test,train10,train8,train4,train3,test,train8,train5,test
2019-03,2019,3,Fife Kirkcaldy,Roadside,329143.57,692986.35,-3.14134700927442,56.1243309611715,0,16.1645161290323,0,9.97741935483871,0,5.57741935483871,8.829236,8.274355,5.281394,79.9375768482952,1008.73416180977,75.1038031793352,7.2980060674748,140.505327402011,7.22410415636939,0.56876412,Rural Areas,39,2.78281847748053,2.30032447520588,1.7187261882041,train1,train7,train4,train4,train8,train1,train7,train8,test,train8
2019-03,2019,3,Fife Rosyth,Roadside,311770.51,683501.59,-3.41758206494019,56.0362429643059,0,19.5870967741935,0,9.59677419354839,0,5.05483870967742,11.9602,10.28433,6.322888,79.3799450473024,1008.92141741754,79.6939466742497,6.91795749133585,119.494412452317,7.04846883073471,0.53375892,Rural Areas,39,2.97487102159627,2.26142702050054,1.62034594487683,train1,train8,train8,train7,train5,test,test,train9,train2,train3
2019-03,2019,3,Fort William,Rest,210849.73,774418.72,-5.10110194584552,56.8226599800725,0,6.55483870967742,31,,31,,3.260717,5.937746,3.74039,82.6732646051225,1008.83801862136,206.074779067804,1.08859200323761,75.6084289339739,6.59150653842059,0.50661512,Rural Areas,39,1.88020351121918,,,,,,,,,,,,
2019-03,2019,3,Glasgow Abercromby Street,Roadside,260421.31,664179.65,-4.2311110483339,55.8505560124129,31,,0,16.558064516129,31,,18.07381,10.25139,6.334901,80.4770604030361,1009.65531165576,125.019715424995,4.43593267581653,95.9096602878894,7.51402849807394,0.5292396,Rural Areas,39,,2.80687326508111,,,,,,,,,,,
2019-03,2019,3,Glasgow Anderston,Rest,257940.81,665497.95,-4.27138899363598,55.8616669911277,0,20.0903225806452,0,10.4806451612903,0,5.64838709677419,24.38974,12.11194,7.075714,80.7045364678949,1009.6324542969,112.361244991942,4.73044932738962,94.8932111467855,7.53941633107612,0.42201176,Rural Areas,39,3.0002382354747,2.34953023818991,1.73137003480666,train2,train3,train10,test,train5,train6,train3,train7,train9,train5
